ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,County_Name,TotalLoansInCounty,PIF_RateByCounty,MedIncome,PopChange,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
2001,120,0.0,0.0,0.0,0,120000.0,P I F,Mesa,445,0.8764044943820225,27302,0.2766146263541973,57983,2316,3.8,977.2,4.189654742026425,Professional
1992,84,2.8903717578961645,0.0,0.0,0,180000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.624972813284271,Construction
1992,180,0.6931471805599453,0.0,0.0,0,122000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.584967478670572,Other
2011,84,0.0,1.0,0.0,0,50000.0,P I F,Mesa,445,0.8764044943820225,34832,0.2766146263541973,67738,7737,10.3,977.2,4.990432586778736,Finance
1992,144,0.6931471805599453,0.0,0.0,0,75000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.143134726391533,Unknown
1992,180,2.6390573296152584,0.0,0.0,0,90000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.605170185988092,Other
1992,84,0.6931471805599453,0.0,0.0,0,46000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.584967478670572,Unknown
1992,84,3.7376696182833684,0.0,0.0,0,600000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.454347296253507,Unknown
1992,60,1.0986122886681098,1.0,0.0,0,17000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.442651256490317,Unknown
1992,83,1.0986122886681098,0.0,0.0,0,125000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.276666119016055,Wholesale
1992,288,2.772588722239781,0.0,0.0,0,180000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.859812404361672,Unknown
1992,120,2.3978952727983707,0.0,0.0,0,400000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.836281906951478,Retail
1992,84,3.091042453358316,0.0,0.0,0,85000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.795790545596741,Unknown
1992,84,2.0794415416798357,0.0,0.0,0,25000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,3.091042453358316,Unknown
1992,84,0.6931471805599453,1.0,0.0,0,90000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.727387818712341,Manufacturing
1992,84,2.4849066497880004,0.0,0.0,0,56000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,5.288267030694535,Professional
1992,60,1.3862943611198906,0.0,0.0,0,75000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.653960350157523,Retail
1992,96,3.2188758248682006,0.0,0.0,0,172700.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.465908118654584,Unknown
2001,84,2.833213344056216,0.0,0.0,0,765000.0,P I F,Mesa,445,0.8764044943820225,27302,0.2766146263541973,57983,2316,3.8,977.2,4.442651256490317,Construction
1992,240,1.9459101490553132,0.0,0.0,0,210000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,3.6109179126442243,Other
2001,183,1.3862943611198906,0.0,0.0,0,206000.0,P I F,Mesa,445,0.8764044943820225,27302,0.2766146263541973,57983,2316,3.8,977.2,3.5263605246161616,Retail
2001,240,1.3862943611198906,0.0,0.0,0,407800.0,P I F,Mesa,445,0.8764044943820225,27302,0.2766146263541973,57983,2316,3.8,977.2,5.723585101952381,Other
2001,84,1.3862943611198906,0.0,0.0,0,103200.0,P I F,Mesa,445,0.8764044943820225,27302,0.2766146263541973,57983,2316,3.8,977.2,4.143134726391533,Other
1992,60,1.0986122886681098,1.0,0.0,0,37000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,5.117993812416755,Arts
1992,60,0.6931471805599453,0.0,0.0,0,40000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,4.969813299576001,Unknown
1992,300,2.4849066497880004,0.0,0.0,0,184000.0,P I F,Mesa,445,0.8764044943820225,17225,0.2766146263541973,44268,3760,7.8,977.2,3.6375861597263857,Unknown
2002,84,1.6094379124341003,0.0,1.0,0,52790.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.2188758248682006,Retail
2002,125,0.0,0.0,0.0,0,200000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.127134385045092,Health
1993,300,1.3862943611198906,0.0,0.0,0,350000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,5.616771097666572,Other
2002,84,1.791759469228055,0.0,1.0,0,35000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.04305126783455,Mining
2002,120,0.0,1.0,0.0,1,81500.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.6888794541139363,Retail
2002,72,1.6094379124341003,1.0,0.0,1,150000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,5.407171771460119,Retail
2002,300,1.6094379124341003,0.0,0.0,0,106200.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.465908118654584,Health
1993,240,1.6094379124341003,0.0,0.0,0,160400.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.174387269895637,Retail
1993,180,1.6094379124341003,0.0,0.0,0,117461.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.07753744390572,Unknown
2002,84,0.6931471805599453,0.0,1.0,0,34000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.9889840465642745,Professional
2002,60,2.0794415416798357,0.0,0.0,0,179000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.59511985013459,Wholesale
2002,7,0.6931471805599453,0.0,1.0,0,38016.0,CHGOFF,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.4657359027997265,Construction
2002,84,2.70805020110221,0.0,0.0,1,140000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.762173934797756,Accommodation
2002,84,1.6094379124341003,0.0,1.0,0,29877.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.2188758248682006,Administrative
2002,84,2.3978952727983707,0.0,0.0,1,150000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,5.655991810819852,Wholesale
2002,240,1.0986122886681098,1.0,0.0,0,292500.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.7376696182833684,Professional
1993,180,1.3862943611198906,0.0,0.0,0,180000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.553876891600541,Unknown
2002,84,1.0986122886681098,0.0,1.0,0,50400.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.58351893845611,Construction
2002,84,1.791759469228055,0.0,1.0,0,66819.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.367295829986474,Construction
2002,140,0.6931471805599453,0.0,0.0,0,500000.0,CHGOFF,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,5.017279836814924,Retail
2002,240,4.941642422609304,0.0,0.0,0,452000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,6.089044875446846,Accommodation
1993,84,4.867534450455582,0.0,0.0,0,80000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,6.066108090103747,Unknown
2002,84,2.9444389791664403,1.0,0.0,0,50000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.6888794541139363,Arts
1993,240,1.791759469228055,0.0,0.0,0,350000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,5.056245805348308,Retail
2002,240,1.3862943611198906,0.0,0.0,1,145000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,4.718498871295094,Finance
2002,63,2.4849066497880004,1.0,0.0,1,87800.0,CHGOFF,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,2.995732273553991,Accommodation
1993,240,3.9889840465642745,0.0,0.0,0,937000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,5.768320995793772,Unknown
2002,167,2.302585092994046,0.0,0.0,0,544800.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.713572066704308,Health
2002,36,0.6931471805599453,1.0,0.0,1,50000.0,P I F,Mesa,445,0.8764044943820225,27763,0.2766146263541973,60717,3079,4.8,977.2,3.5553480614894135,Health
1993,120,3.4657359027997265,0.0,0.0,0,335830.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.74493212836325,Unknown
2003,240,5.0106352940962555,0.0,0.0,0,236000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,5.204006687076795,Health
1993,240,3.4965075614664802,0.0,0.0,0,305000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,5.676753802268282,Real
1993,40,2.302585092994046,0.0,0.0,0,152088.0,CHGOFF,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,2.9444389791664403,Unknown
2003,60,2.5649493574615367,0.0,0.0,0,350000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,2.70805020110221,Administrative
1993,84,2.0794415416798357,0.0,0.0,0,30000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.499809670330265,Manufacturing
2003,87,1.9459101490553132,0.0,0.0,0,188000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.5217885770490405,Other
2003,240,0.0,1.0,0.0,0,250000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.04305126783455,Professional
1993,84,0.6931471805599453,0.0,0.0,0,61562.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.394449154672439,Unknown
2003,28,1.9459101490553132,0.0,0.0,1,75000.0,CHGOFF,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.770684624465665,Manufacturing
2003,60,0.0,0.0,0.0,1,26000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.332204510175204,Manufacturing
2003,108,3.2188758248682006,1.0,0.0,0,250000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,5.332718793265369,Accommodation
1993,84,1.6094379124341003,0.0,0.0,0,67500.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,3.8501476017100584,Retail
1993,180,2.995732273553991,0.0,0.0,0,99000.0,P I F,Mesa,445,0.8764044943820225,17932,0.2766146263541973,46379,3495,7.0,977.2,4.820281565605037,Unknown
1994,120,1.3862943611198906,0.0,0.0,0,120000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.68213122712422,Retail
1994,205,2.8903717578961645,0.0,0.0,0,260000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.406719247264253,Unknown
1994,239,3.091042453358316,0.0,0.0,0,150000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.343805421853684,Unknown
2003,60,0.6931471805599453,1.0,0.0,1,30000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,2.772588722239781,Other
2003,84,1.9459101490553132,0.0,0.0,0,127700.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.713572066704308,Professional
2003,120,2.0794415416798357,1.0,0.0,1,100000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.59511985013459,Manufacturing
2003,204,2.4849066497880004,0.0,0.0,0,500000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.6375861597263857,Other
1994,180,1.3862943611198906,0.0,0.0,0,142000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,5.327876168789581,Other
2003,180,0.0,0.0,0.0,0,138000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.9889840465642745,Health
1994,84,2.0794415416798357,0.0,0.0,0,112500.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.59511985013459,Retail
1994,84,3.8066624897703196,0.0,0.0,0,419500.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.454347296253507,Unknown
2003,120,0.0,1.0,0.0,0,135983.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.787491742782046,Accommodation
2003,56,0.6931471805599453,1.0,0.0,1,65000.0,CHGOFF,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.948759890378168,Retail
2003,60,1.0986122886681098,1.0,0.0,0,139000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.1588830833596715,Administrative
2003,60,1.791759469228055,0.0,0.0,1,15000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,5.780743515792329,Retail
2003,120,0.0,0.0,0.0,1,149574.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.4339872044851463,Information
1994,240,1.9459101490553132,0.0,0.0,0,730000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,3.4339872044851463,Unknown
2003,240,0.0,0.0,0.0,0,168000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,6.0473721790462776,Other
1994,6,2.3978952727983707,0.0,0.0,0,52000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.736198448394496,Unknown
2003,120,3.4011973816621555,0.0,0.0,0,1000000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.2188758248682006,Construction
2003,120,1.3862943611198906,0.0,0.0,0,278800.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.4965075614664802,Accommodation
2003,82,1.3862943611198906,0.0,1.0,0,25000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.6375861597263857,Retail
2003,206,2.9444389791664403,0.0,0.0,0,87000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,1.791759469228055,Transportation
2003,180,0.0,0.0,0.0,0,200000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,3.58351893845611,Professional
2003,120,0.0,0.0,0.0,0,427000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,5.680172609017068,Other
2003,84,2.302585092994046,1.0,0.0,1,150000.0,P I F,Mesa,445,0.8764044943820225,28044,0.2766146263541973,63199,3627,5.4,977.2,4.5217885770490405,Retail
1994,180,1.9459101490553132,0.0,0.0,0,295000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.48863636973214,Unknown
2004,84,1.791759469228055,0.0,0.0,0,35000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,4.007333185232471,Other
2004,62,1.3862943611198906,0.0,0.0,0,50000.0,CHGOFF,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,4.174387269895637,Wholesale
2004,82,1.3862943611198906,0.0,1.0,0,39711.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.4965075614664802,Construction
2004,60,1.791759469228055,1.0,0.0,1,150000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.4657359027997265,Health
2004,56,1.6094379124341003,0.0,0.0,0,50000.0,CHGOFF,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,4.110873864173311,Construction
1994,240,2.3978952727983707,0.0,0.0,0,234000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,5.123963979403259,Unknown
1994,240,3.2188758248682006,0.0,0.0,0,200000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.330733340286331,Unknown
1994,144,3.4011973816621555,0.0,0.0,0,420000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.31748811353631,Unknown
1994,120,1.6094379124341003,0.0,0.0,0,80000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.30406509320417,Arts
2004,72,3.5263605246161616,0.0,0.0,1,40000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.6888794541139363,Accommodation
1994,84,1.791759469228055,0.0,0.0,0,22000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,3.8066624897703196,Other
1994,300,1.791759469228055,0.0,0.0,0,79200.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.919980925828125,Other
2004,27,3.4011973816621555,0.0,1.0,0,38422.0,CHGOFF,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.4011973816621555,Wholesale
2004,60,3.1780538303479458,0.0,0.0,1,75000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.9318256327243257,Construction
2004,39,0.6931471805599453,1.0,0.0,0,150000.0,CHGOFF,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.871201010907891,Manufacturing
1994,12,2.302585092994046,0.0,0.0,0,25000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,6.1675164908883415,Manufacturing
2004,36,0.0,0.0,1.0,0,49261.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.7612001156935624,Construction
1994,120,2.302585092994046,0.0,0.0,0,155000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.709530201312334,Manufacturing
1994,60,1.0986122886681098,0.0,0.0,1,54000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,2.833213344056216,Unknown
2004,84,1.0986122886681098,0.0,1.0,0,37397.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.332204510175204,Accommodation
2004,60,0.6931471805599453,1.0,0.0,0,126396.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,4.919980925828125,Retail
2004,36,2.302585092994046,0.0,1.0,0,25000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.7376696182833684,Accommodation
2004,36,1.3862943611198906,0.0,1.0,0,25056.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.5553480614894135,Construction
1994,84,1.6094379124341003,0.0,0.0,0,90000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.248495242049359,Other
1994,84,1.6094379124341003,0.0,0.0,1,28000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.219507705176107,Wholesale
1994,240,1.0986122886681098,0.0,0.0,0,80000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.204692619390966,Unknown
2004,93,0.6931471805599453,0.0,0.0,1,80000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,2.995732273553991,Retail
2004,240,1.6094379124341003,1.0,0.0,1,147000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,5.293304824724492,Construction
2004,108,1.0986122886681098,1.0,0.0,0,125000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,5.075173815233827,Retail
2004,84,0.6931471805599453,1.0,0.0,0,38986.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,5.225746673713202,Other
2004,300,2.302585092994046,0.0,0.0,0,499700.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.4965075614664802,Wholesale
1994,84,1.9459101490553132,0.0,0.0,0,160000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,3.8501476017100584,Other
1994,240,4.31748811353631,0.0,0.0,0,419000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,5.030437921392435,Accommodation
1994,60,1.791759469228055,0.0,0.0,1,10000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,4.919980925828125,Unknown
1994,180,2.772588722239781,0.0,0.0,0,300000.0,P I F,Mesa,445,0.8764044943820225,18591,0.2766146263541973,48950,2914,5.6,977.2,3.6635616461296463,Wholesale
2004,84,0.6931471805599453,0.0,0.0,0,25000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,5.393627546352362,Professional
2004,240,0.0,0.0,0.0,0,387000.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,5.8522024797744745,Wholesale
1995,84,1.0986122886681098,0.0,0.0,0,50000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,4.59511985013459,Manufacturing
2004,83,0.0,0.0,1.0,0,114069.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.7376696182833684,Educational
1995,60,1.9459101490553132,0.0,0.0,0,40000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,4.48863636973214,Unknown
2004,120,1.0986122886681098,0.0,0.0,0,144500.0,P I F,Mesa,445,0.8764044943820225,28824,0.2766146263541973,65636,3713,5.4,977.2,3.9512437185814275,Construction
2005,144,1.6094379124341003,0.0,0.0,0,235000.0,P I F,Mesa,445,0.8764044943820225,30645,0.2766146263541973,67350,3461,4.9,977.2,3.295836866004329,Other
1995,240,0.6931471805599453,0.0,0.0,1,55000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,4.804021044733257,Unknown
1995,240,1.0986122886681098,0.0,0.0,1,99000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,4.762173934797756,Unknown
1995,180,2.5649493574615367,0.0,0.0,1,100000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,3.332204510175204,Unknown
1995,180,0.0,0.0,0.0,1,35000.0,P I F,Mesa,445,0.8764044943820225,19760,0.2766146263541973,51622,2904,5.3,977.2,5.220355825078324,Retail
